review,time,category
I just brought the naughty girl shade...I think it's magenta ...keep waiting....let's see it's full fill me through or not...,2018-09-22 20:09:02,Makeup
It is not long lasting but ( stays 3-4 hours) colour and texture is good. all over good. ,2018-09-22 18:01:42,Makeup
great colours. and matte but still does not dry your lips. I love the colours. absolutely awesome. must have product.,2018-09-22 16:55:28,Makeup
I purchased many shades of Colorbar but all shades which I got same .not a genuine product.,2018-09-21 20:40:44,Makeup
This lipstick is awesome. I always buy colorbar lipstick. But this one is really nice with the perfect matte look. Hot 01 - red. A must buy the product for your vanity.,2018-09-21 17:53:08,Makeup
Not the same colour as in description it is like a dark red or maroon colour.,2018-09-21 16:57:24,Makeup
Clone to the mac lipstick in such a good pocket friendly price is a must buy product. Well done color bar. Keep up the good work.,2018-09-20 12:44:40,Makeup
Longlasting...Nice fuchsia colour...best option to buy. I just love this shade and this range..totally amazing lipstick.,2018-09-20 09:54:59,Makeup
M04 Blush is the best shade for dusky skin tone and obviously for other skin tones too. It gives a pinch of wine colour to the lips which looks very attractive and of course the quality of the product is awesome.,2018-09-20 08:20:31,Makeup
"I had bought this from a store a while ago and even though I was bummed out that they didn’t have many light shades, muted pinks or peaches, I bought it because the salesgirl said it was the best matte lipstick they had so i tried it & it literally is smudge proof and so matte I love it I just wish they had lighter shades as I don’t like wearing dark lipsticks, but I would definitely order if they had more shades",2018-09-20 08:01:24,Makeup
Gals..this is very cheap & best quality lipstick...,2018-09-19 11:43:12,Makeup
"Very nice 
Smooth texture 
Highly pigmented 
Affordable 
Matte finish.",2018-09-18 13:51:44,Makeup
"Have been using for a pretty long while.
(Hot hot hot 01 shade) the shade is a sexy bright red shade. The lipstick has a creamy satin texture. The lipstick is not totally matt and requires proper care as it tends to stick to teeth and over application can cause a leak of the product on your face.
 Its not kiss proof!
 Does not cause any allergic reactions. Doesn't over dry lips but still, lip balm is recommended as a base before application.
",2018-09-17 12:44:37,Makeup
I love this lipstick. It is long lasting and the correct shade as shown in the picture.,2018-09-17 08:11:40,Makeup
"I bought it after watching videos and reviews saying it a great nude. But on me, it's a nice soft red. Absolutely not nude but wearable every day because of its soft sheer tone. It's not matte. It's creamy and stays on for a good 5 to 6 hours without eating.",2018-09-17 06:19:20,Makeup
Colorbar always lives up to its name. They have very good quality products available at a very genuine price.,2018-09-16 14:20:55,Makeup
"OMG, THIS LIPSTICK IS AMAZING AND SO WORTH THE PRICE. A MUST BUY.",2018-09-16 03:15:44,Makeup
I re-purchased the shade Over The Top(B1V) a few days back from here and the re-order is not even close to the same shade I already have which is the prettiest brown with peachy undertones and definitely my favorite one. The one that I re-ordered is nowhere near brown but pinkish red which I would never use. It's just not my shade. Completely disappointed as the lipstick is a waste for me and I can't see a return option.,2018-09-15 14:24:48,Makeup
I love this product. I love the smell. I recommend this product. Please don’t hesitate to buy it.,2018-09-14 13:05:22,Makeup
Perfect casual nude shade. Must buy,2018-09-20 11:54:26,Makeup
Lipstick is not worth to spend this much amount. It's doesn't stay for an hour infact  it completely goes out when you eat or drink something,2018-09-18 18:08:04,Makeup
"It did feel kinda dry, but you wouldn't have to face anything of that sort if used right. It lasts longer on my lips and doesn't come off. Definitely recommend buying this",2018-09-18 17:06:19,Makeup
Used bombshell now just got my hands on the new icon lipshade n it’s just amazing,2018-09-16 20:38:24,Makeup
This colour is like a dark orange colour. Good for wheatish skin.,2018-09-16 18:44:50,Makeup
Really a good pink mauve kind of shade to start in this range...Loved the colour...Will look good on all skin tones ❤️,2018-09-16 09:34:00,Makeup
"I own three of these lipsticks; a nude, red and brown. let me just say that if you have always wanted to try liquid matte lips but are scared of it drying out your lips then just go ahead and buy these. when you first apply them they are runny but quickly set into their matte finish. it feels comfy on the lips and has a long lasting power. And the pigmentation is just great",2018-09-15 12:46:52,Makeup
I'm totally in love with this shade. Love you huda beauty. And thank U nykaa for getting this product in India. Gonna try more shades soon.,2018-09-13 19:45:16,Makeup
Its a perfect nude shade. Super long lasting just one coat and you are good to go for the whole day.  I also have Heartbreaker it's a lovely red color.,2018-09-12 15:13:46,Makeup
Guess has really different shades. Love to try the other shades.,2018-09-12 08:21:10,Makeup
This lipstick are so good. Feels so soft on the lips and has a very nice fragrance.. I love the shade trendsetter!! Lovely formula!,2018-09-10 15:21:42,Makeup
"i just love Huda beauty lipsticks, especially in the shade bombshell. the thing about these lipsticks is that they don't wear off even when u drink meal with them on.",2018-09-10 12:41:38,Makeup
It’s not for long wear u need a touch up then and then . It leaves lipstick when I drink or eat something. I love the smell and the colour ❤️ . Unfortunately I got the product which will expire by October 2018 and I got this lipstick just a month ago.,2018-09-10 09:54:04,Makeup
I like that it doesn't crust up and lasts decently through a light meal. You can layer this effortlessly as well.,2018-09-09 08:27:00,Makeup
I brought this product after reviewing many swatches on YouTube but it is not for my skin type. Very nude colour one should go to the store and then buy. I wish someone had recommended the same.,2018-09-09 06:48:42,Makeup
Grabbed hand on this beautiful shade icon. The colour pay off was good but felt the formula a little runny and sticky. Overall nice color.,2018-09-08 22:15:27,Makeup
"I'm a sucker for lipsticks and buying one from the HUDA collection was an organic decision! I bought the shade Icon and I loved the texture and the pigmentation it offered. usually matte lipsticks tend to dry out my lips , but this one felt weightless and stayed on for over 6 hours! Application of a lip balm recommended before applying this lipstick though!",2018-09-08 13:03:23,Makeup
"I'm really disappointed. I've ordered Bombshell, GG and Jetsetter. And Jetsetter was used, and weird texture.",2018-09-08 08:26:35,Makeup
"Firstly Nykaa hats off for such quick delivery. 
Got the shade ICON and I am totally in love with the shade, pigmentation... Simply awesome... Highly recommend.",2018-09-07 13:19:37,Makeup
I will only talk about Jetsetter here! I just cant get enough of this shade! Its Amazingggg!!!!,2018-09-07 12:03:15,Makeup
Superb,2018-09-28 07:55:29,Makeup
"Lipstick is good but the color is slightly different. It's like shiny purple instead of matte pink as shown in the picture.. otherwise, the quality is really good.",2018-09-27 09:21:50,Makeup
PM14 is more like shimmer purple rather than pink as shown in the picture.,2018-09-27 06:32:34,Makeup
Ok one. its like shiny.,2018-09-26 13:31:32,Makeup
Like it...must buy...matte.,2018-09-26 12:38:12,Makeup
Best suit for a little dark complexion.,2018-09-24 17:38:11,Makeup
It gives a matte finish which lasts for 4-5 hrs without eating. The only downside is that it is very dry and doesn't apply smoothly on the lips which might end up in a broken lipstick. Good for every day and has a huge shade range.,2018-09-24 16:49:36,Makeup
Economic for college wear. Doesn't stay for long. Beautiful shades.,2018-09-22 17:06:26,Makeup
I was finding this shade from a long time...finally got it..it's worth to use..must buy this shade.,2018-09-19 16:30:04,Makeup
Have been using it since May. Stays all day long. Totally loving the shades!,2018-09-19 12:47:34,Makeup
For the price it's really good but it stays not more than 3 hrs.,2018-09-18 19:17:25,Makeup
worst lipstick one could have. I bought two different shades as the name says its matte but its seriously not. it leaves patches on the lips. And moreover it is not pigmented at all. ,2018-09-18 17:04:02,Makeup
"Very nice lipstick with beautiful shade 
Matte finish 
Doesn't look dry 
Quality product at affordable prices.",2018-09-18 13:53:58,Makeup
"Very nice lipstick with beautiful shade 
Matte finish 
Doesn't feel dry 
A must have 
Quality product at affordable prices.",2018-09-18 13:52:51,Makeup
This shade is really beautiful. I love the case in which it comes. So different and so pretty. I will be ordering for another one soon. Ordered for a friend and she really loved itttttt,2018-09-18 07:38:13,Makeup
"This was a very very and very bad product...Totally disappointed with this product just wasted my money... Please, all don't buy this lipstick and not a matte lipstick....Very bad quality lipstick...",2018-09-16 13:55:31,Makeup
This is that one shade which goes with every outfit I wear and it's so affordable for the quality it has. It's long-lasting and nourishing wow...,2018-09-16 10:29:44,Makeup
The way it glides on my lips I just love it. Lasts long.,2018-09-15 16:02:15,Makeup
"I personally didn't like it may be because it was my first-time experience with a lipstick. Yes, you know that right and the shade didn't look good on me.  kind of sad and also its application over lips look a bit messy, it's not even.",2018-09-15 09:16:20,Makeup
